# time  Re_m-2(R=10)  Im_m-2(R=10)  Re_m-1(R=10)  Im_m-1(R=10)  Re_m0(R=10)  Im_m0(R=10)  Re_m1(R=10)  Im_m1(R=10)  Re_m2(R=10)  Im_m2(R=10)  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=18)  Im_m-2(R=18)  Re_m-1(R=18)  Im_m-1(R=18)  Re_m0(R=18)  Im_m0(R=18)  Re_m1(R=18)  Im_m1(R=18)  Re_m2(R=18)  Im_m2(R=18)  Re_m-2(R=22)  Im_m-2(R=22)  Re_m-1(R=22)  Im_m-1(R=22)  Re_m0(R=22)  Im_m0(R=22)  Re_m1(R=22)  Im_m1(R=22)  Re_m2(R=22)  Im_m2(R=22)
7.6000000000002004e+01  1.0541979322819821e-09  -1.2566977009906934e-06  -5.3378249212529613e-06  -6.4853554688808800e-06  1.1006978323126774e-03  2.7619801833918863e-10  -3.4606341143427814e-06  4.6090346312966642e-06  4.0564445866096139e-10  1.2566304995236474e-06  1.3251862779622678e-10  3.4718726936568925e-05  1.7359863751955317e-05  4.0166804999672662e-05  3.7854387244365918e-03  3.1429581617344796e-09  1.7356689832791439e-05  -4.0171076404072765e-05  1.5576027444411925e-10  -3.4716022860837651e-05  1.2491480694688326e-08  -4.3232658891330929e-05  -3.3884137649937946e-05  -8.6429558494758031e-05  -9.9569196533543861e-03  -2.9418300658355493e-09  -3.3901917327337029e-05  8.6434725494238801e-05  9.3873915156820232e-09  4.3230578977573680e-05  3.8815444784866502e-09  7.3320373862714844e-05  1.8986030526921796e-06  5.0754621069941612e-05  -5.5736388110641773e-03  4.1794399158644905e-09  1.8903851982274205e-06  -5.0759176239756580e-05  -2.3035445252070530e-08  -7.3337185724057409e-05
7.7000000000002501e+01  -6.7231683532432209e-10  2.5198546382217951e-05  -5.6387322349643899e-05  -3.1368933066724235e-05  -2.5852205379254044e-03  -8.2518132518000220e-10  -7.1184425427538400e-05  4.6164988587161758e-05  3.3714300881053021e-10  -2.5198512775955084e-05  -3.3584391376936820e-09  -2.5242370801608046e-05  -4.2469034830639020e-05  -7.5283940300655824e-05  6.2364476568569161e-03  -3.4758445157745486e-10  -4.2469341061172410e-05  7.5289293637815374e-05  1.4504523956129523e-09  2.5245104658467243e-05  -6.8802312334430316e-09  1.2761355469731220e-04  3.4972717221864469e-05  1.3080194166361107e-04  -1.1383778334190428e-02  1.2947696099692099e-08  3.4986587774187998e-05  -1.3081932932959342e-04  -2.1340481730347263e-09  -1.2761666967732609e-04  5.3729165430748144e-09  -6.1405461102460803e-04  -7.5804749227229096e-06  -3.9547838491926258e-04  -1.4953628767382352e-02  -6.8092361473571844e-09  -7.5629715894609896e-06  3.9547652267564318e-04  2.3225585258647359e-08  6.1406028966880298e-04
7.8000000000002998e+01  -5.0769337669096745e-10  -5.5112720269404853e-05  -1.5377255716903116e-05  -7.0261299859443073e-05  6.9269104662970015e-03  7.3639147412523937e-10  -9.6001796903532524e-06  6.4486931123153006e-05  -8.5001507346571232e-10  5.5114157215006253e-05  -3.7402123308520507e-09  -4.4778725646611928e-05  2.8635856924112892e-05  2.2702155728499485e-06  -2.7672647735969115e-03  -1.4257259110689398e-09  2.8637345737889910e-05  -2.2679679242152326e-06  -3.2557235515388966e-09  4.4775382539052075e-05  -5.2334590433489049e-09  1.0513184153313368e-04  3.2805589848037237e-05  1.1325583672509446e-04  -8.3811339827647383e-03  -8.3226112394116982e-09  3.2807793048136227e-05  -1.1322983468753389e-04  6.4799570755627979e-09  -1.0512139901007166e-04  1.1257808884327587e-08  -8.7555089471182828e-04  -3.1200405486441007e-05  -6.4120509771498860e-04  -4.4611181394454569e-03  1.2338295398692028e-08  -3.1211001777603512e-05  6.4120750400591868e-04  -1.6304173598130268e-08  8.7556283596838499e-04
7.9000000000003496e+01  1.6123192846360107e-10  3.4416012098174259e-05  3.3621617117496179e-05  6.7742342220550268e-05  -1.1337310166620675e-02  -2.7784284204954157e-11  6.7392519889175148e-05  -1.0151389977279986e-04  -1.2221290284055159e-09  -3.4415423660465937e-05  -3.4640382455658266e-09  -1.8856018786700430e-05  5.4896255378146653e-05  4.7073780526370182e-05  6.7443325679534824e-03  -5.3931551429688189e-09  5.4905505257643704e-05  -4.7080580812686103e-05  4.4727193125745991e-09  1.8849976362428198e-05  9.2687734573250366e-09  -2.9667587087822537e-04  -3.9749042412745084e-05  -2.9702297700875773e-04  5.5500646949556930e-04  4.5844307500599382e-09  -3.9743646461229670e-05  2.9698505791336588e-04  -1.1445753959410257e-08  2.9667798544213655e-04  -2.7897536077102822e-08  -1.6240634777844068e-04  8.5066504013977406e-06  -8.7231909486122988e-05  2.7075930925901426e-02  -1.9271981851614415e-08  8.4862557394586878e-06  8.7235041920944418e-05  3.4735014291665794e-08  1.6238623451444317e-04
8.0000000000003993e+01  9.0613107006503952e-10  4.0699649172771594e-05  -7.4845639281155742e-05  -3.4399025500736004e-05  7.3526368678604763e-03  -2.1288769690510929e-10  -8.5463445840828724e-05  4.5017681779798713e-05  2.1213833123631388e-09  -4.0702622642939219e-05  6.9296605633377539e-09  3.1018394199215472e-05  1.0164946387604629e-05  3.5979819601255925e-05  1.5593121729172918e-02  5.4175336726329424e-09  1.0152093828359743e-05  -3.5974729432748386e-05  -1.2091186686380290e-08  -3.1014807193051398e-05  7.6674933679009373e-09  -2.0298277010150970e-04  5.0713364429074537e-05  -8.2309512655217405e-05  1.2017679530856440e-02  -1.6715559694985018e-08  5.0714138385717337e-05  8.2334938241575593e-05  -1.3842442500011458e-08  2.0295560621984803e-04  4.1854531318308893e-08  4.8341379868013969e-04  2.9607375947756561e-05  3.2201154121441419e-04  -4.2959252215519139e-03  2.0737870296862193e-08  2.9624968495110647e-05  -3.2199714330764936e-04  -3.7663494380538654e-08  -4.8337138170819708e-04
8.1000000000004505e+01  -1.5515465595354350e-09  -1.5903385118695008e-06  5.6275316580093445e-05  5.5064820338775160e-05  -5.3094164902021393e-03  -9.4406005416396285e-10  -1.6132771873517717e-06  2.8196377567993241e-06  -3.2233126640471234e-10  1.5899786811191590e-06  4.4472295382463074e-09  -3.6393851823775258e-04  -4.6460727161473341e-05  -3.4124825391196036e-04  -2.9745428115047533e-03  9.7969881144603838e-09  -4.6457684761744668e-05  3.4126204451531396e-04  7.6892707235683299e-09  3.6394993051091075e-04  -9.8585267210690169e-09  9.7756511608935193e-05  4.5905519253966154e-05  1.5854523508637870e-04  -3.7998261164838478e-03  1.6164445337168702e-08  4.5892585469177615e-05  -1.5854769242491627e-04  2.0646183038808003e-08  -9.7749792350682640e-05  8.6784085246407409e-10  7.1918921698160333e-04  -2.1060880359929167e-05  4.2342454214407225e-04  -2.0954526637574678e-02  -1.0165346712790715e-08  -2.1117902606200269e-05  -4.2344122855205791e-04  3.7234806665055270e-08  -7.1921899136380006e-04
8.2000000000005002e+01  1.4926769529064187e-09  -2.5185873274310527e-05  -8.9501047408310021e-05  -1.1442104310962262e-04  -6.9869554774864076e-04  2.1218359793861411e-10  -3.3099816328065532e-05  5.8023049546183132e-05  1.3294905164619651e-10  2.5186850451299287e-05  -1.3992728208152741e-08  2.1408574565995060e-04  5.3610459816566608e-05  2.3729584962768488e-04  -3.0499535628901110e-03  -1.0443179827039552e-08  5.3629740733904103e-05  -2.3732081184922574e-04  5.3749768862770888e-09  -2.1410042440650359e-04  3.8634249761502060e-09  -2.9823955041348281e-04  -2.8975813340713325e-05  -2.5284043877251468e-04  1.2665195758919825e-02  -1.9971528356411847e-08  -2.9009699942457133e-05  2.5284467163137211e-04  -1.6768418789637091e-08  2.9826457088319989e-04  -8.8250257582413878e-09  6.0774288604217711e-04  -4.4341140223932761e-05  4.9622045653198877e-04  1.6659199568765878e-03  7.7319498055297155e-09  -4.4259625379280450e-05  -4.9622859648310752e-04  -3.2622876688875902e-08  -6.0772736798163623e-04
8.3000000000005599e+01  1.4833038027472788e-09  -1.4909199912445792e-05  5.6986159542203836e-05  4.2523882879719053e-05  3.0975019051931131e-03  7.9260574696555586e-10  1.2160765819727485e-05  2.3005951444628686e-06  -6.3120060206421623e-10  1.4909961186106858e-05  9.6305389061724538e-09  1.4216576119928001e-06  6.5399522847745854e-05  8.1663030746131736e-05  3.7799173550714139e-03  5.2059140207654688e-09  6.5392926567624127e-05  -8.1668901371438756e-05  1.2354229133372361e-08  -1.4202161554615239e-06  2.0481604223866213e-08  2.6100303874802122e-04  -1.4769762374961885e-05  1.4649015680100950e-04  -2.7041533008893968e-02  1.6606670944246738e-08  -1.4741258697091431e-05  -1.4654414431502344e-04  2.6072647602462584e-08  -2.6102323700051257e-04  4.5162277591543561e-09  3.6198637474065801e-04  2.0012350701570544e-05  3.6467160638942452e-04  4.5470087307156008e-03  -3.6693307656732144e-08  1.9948913736215414e-05  -3.6469965876670857e-04  1.5510457600991920e-08  -3.6197737331912066e-04
8.4000000000006096e+01  -4.0197185637711314e-09  4.8539749592675268e-06  -3.5585836393540309e-05  -3.0835470220628872e-05  -7.0678224649478837e-03  2.7457435143662739e-09  3.4746504226634298e-05  -3.9491873400156708e-05  -9.3512327108971850e-10  -4.8581074553726265e-06  -4.1807582041048517e-09  -1.1327960995799519e-04  -5.1582190426342950e-05  -1.4341372868420684e-04  -1.6363090117425807e-03  -5.5561490625301540e-10  -5.1581377350311445e-05  1.4343239287667345e-04  -3.2539610375966532e-08  1.1327377529916837e-04  2.9483147601311896e-08  8.3793099944924328e-05  5.7707403701731278e-06  7.8714943437404350e-05  -6.1499417032810588e-02  3.5583321600531201e-09  5.7914554688597039e-06  -7.8653452215797720e-05  -2.7765366599171614e-08  -8.3775648271265408e-05  -3.5671763410365107e-08  5.3515684713122222e-04  7.4350993237743996e-05  3.8043361339040206e-04  -1.6355575788318519e-02  3.6024670178493639e-08  7.4404179990391611e-05  -3.8037199186755381e-04  -1.0815616568816863e-08  -5.3513190468135554e-04
8.5000000000006594e+01  6.1271176181417772e-10  -2.0088361395828385e-05  1.5317039691540571e-04  1.3334817969312755e-04  1.7601930211437904e-02  -5.0916648339983830e-09  1.0951839573335284e-04  -8.9698994425399401e-05  4.0376789387078098e-09  2.0090794452455108e-05  1.8357745359291087e-08  2.8180756130550980e-04  -1.6950397083483914e-05  1.7542395331076954e-04  -1.5617231365297884e-02  4.4898037794567473e-09  -1.6986057679178040e-05  -1.7540174889033982e-04  2.0523253877288431e-08  -2.8180980814493183e-04  -8.5782722791244636e-08  7.1923497706742265e-04  3.7394540540368306e-05  4.5671853254909028e-04  -1.3079371513835925e-02  1.7425126163761028e-09  3.7406437266088322e-05  -4.5675779076148745e-04  -5.3540109188124012e-09  -7.1926347845236425e-04  -6.2915483327620707e-08  1.4763442214096889e-03  -1.3838588437916369e-04  8.0165727419710643e-04  -8.9899797201009504e-02  -4.5113153898899700e-08  -1.3839728557473423e-04  -8.0165368491995662e-04  5.1545957888742676e-08  -1.4763770907598038e-03
8.6000000000007105e+01  -1.3214965673882685e-09  1.8021285416249899e-05  -1.3591614414301684e-04  -1.1802378714838221e-04  1.2592643984462045e-02  -2.5231227122126136e-09  -1.1362890858981596e-04  9.5743641957618352e-05  1.6029914009334933e-09  -1.8019308938810343e-05  -8.5960275008745538e-11  -2.6742242059752649e-05  1.0632051818220759e-04  6.3494916185014166e-05  -5.4112208206354975e-03  -3.9282600807193785e-09  1.0634330212711958e-04  -6.3500937519934730e-05  1.3514399184725583e-08  2.6756561182212041e-05  1.6029738662133651e-07  3.6088557159358395e-05  -7.5839676699459831e-05  4.6192034649140884e-05  -1.0654631196469049e-02  -2.0431212645184130e-09  -7.5919775095774621e-05  -4.6110960736496025e-05  7.4222410679099844e-08  -3.6104274676217987e-05  8.9976348530669810e-08  7.3387485271027590e-04  -1.8241675007444064e-05  1.5881930155574688e-04  8.6868048096017586e-02  4.3399930859458751e-08  -1.8206127720275018e-05  -1.5882584954676385e-04  -4.6065457285510864e-08  -7.3379007779999486e-04
8.7000000000007603e+01  -4.4370191073566397e-09  1.1346056808538752e-05  4.8596302620429374e-05  5.9112880443629196e-05  -5.1658173791046310e-03  5.4930621337115836e-09  7.7621434913840491e-05  -8.8147473886826964e-05  -6.2896521650698109e-09  -1.1356409037017283e-05  -8.0090220790171918e-09  1.7071128440367191e-05  -2.3102316152346627e-04  -2.1576860340733844e-04  -3.8483635457844174e-02  -8.6283444489762922e-11  -2.3099030734187307e-04  2.1574259573121235e-04  1.4353745385889945e-08  -1.7091705985833954e-05  -1.9689251396506338e-07  -9.6063423349307929e-04  -1.7410505207679326e-04  -8.3235051265998763e-04  -3.0060495641620659e-02  -4.3177024385611271e-08  -1.7405365900114345e-04  8.3222343969039346e-04  -2.8776787859080133e-08  9.6074789627195224e-04  -1.7032161240315582e-07  1.8921502972308187e-03  -1.6815373510639829e-04  1.3332438742692789e-03  -2.5405955427193053e-02  -8.8271303312148844e-08  -1.6830152874651138e-04  -1.3332950860507834e-03  -7.1525487778535782e-08  -1.8921988463186752e-03
8.8000000000008100e+01  5.1430939862358146e-10  2.6968177068759259e-05  -1.9694943321814140e-04  -1.7025325595454183e-04  -2.0156922319032003e-02  6.8177558507732461e-09  -1.5600700375001370e-04  1.2931046517882891e-04  -4.3811283507817727e-10  -2.6955094320508477e-05  2.2871690296417799e-08  6.4768341653688888e-04  1.7286141927878130e-04  7.6681146999977266e-04  -3.2815998901919725e-02  1.1403443621877513e-08  1.7289338209000026e-04  -7.6671091546575711e-04  -1.9679921787626255e-08  -6.4762628897024421e-04  1.3890418635484510e-07  -1.9519929700131944e-03  5.1444932958160174e-05  -1.2701182698916734e-03  5.6429387941762166e-02  6.1101661931854960e-08  5.1484167737602051e-05  1.2701489030020421e-03  -4.3562541009338777e-08  1.9518796955064455e-03  6.4872353473420078e-08  -4.2430920351376293e-03  1.1564681685033636e-04  -3.0088811834628670e-03  1.4764281578726349e-01  1.3634361364198871e-07  1.1577097602892725e-04  3.0090111972637607e-03  1.7787330474944359e-07  4.2428797867522542e-03
8.9000000000008598e+01  6.9014990377266939e-09  -2.0167345141146655e-05  -1.0273153801791279e-04  -1.2238107494182444e-04  -2.2949926823283232e-02  -8.0541899055846535e-09  -1.4587940518728140e-04  1.6553104517673652e-04  3.5290136590125264e-09  2.0159576756025746e-05  3.8855106698856630e-09  -4.9382182804145048e-04  1.7417448442413458e-05  -3.8512267169503841e-04  -2.2759431644182895e-02  -2.4237719815090324e-08  1.7440724271080389e-05  3.8496108014371574e-04  -8.2528759322714421e-09  4.9379881861649126e-04  5.3665854561725131e-08  2.4223241106396069e-03  3.5785905460878985e-04  2.2228107816800835e-03  6.7928353674215930e-02  -7.7861050796465591e-08  3.5787275671570292e-04  -2.2228098013295375e-03  4.6068641792848397e-08  -2.4222924772837042e-03  -1.3502005672036876e-08  -2.5489180430031157e-03  -2.0618845927097235e-04  -1.6895983289737994e-03  -5.0227609381865386e-02  -1.3789743515361800e-07  -2.0618691960696005e-04  1.6895356017353246e-03  -2.2596075432860935e-07  2.5492091754723001e-03
9.0000000000009095e+01  -8.0445299675829962e-09  2.4489103481097310e-05  1.6572752413962960e-04  1.8995121296238956e-04  3.0584863547619801e-02  5.7163244333879350e-09  3.0876698092127507e-04  -3.3298743644899264e-04  1.4695728118190033e-09  -2.4496771600506081e-05  -6.0134876477442498e-08  4.4965938167426331e-04  -3.1285646612477623e-04  2.7247507266010448e-05  3.7917181444738754e-02  3.5587740086866747e-08  -3.1291978967553464e-04  -2.7123010942746273e-05  3.4612329804731548e-08  -4.4965868143717592e-04  -4.0910766545329545e-08  3.6148888231625521e-03  4.4884459756113057e-04  2.9068306226505709e-03  -6.8952161676878149e-02  1.6233094427990430e-08  4.4867650150272624e-04  -2.9067688159760390e-03  -4.8242131681953864e-08  -3.6148721151890526e-03  1.1243652381665925e-07  -4.2398787318642470e-03  -1.7629280291429537e-04  -3.7477979711812636e-03  -1.2626554287382974e-01  5.2167906624861655e-08  -1.7628315525653103e-04  3.7476650177501419e-03  1.4559699000306795e-07  4.2396518264237841e-03
9.1000000000009607e+01  -1.3708457832125479e-09  4.3077253295929771e-05  -1.9122027537441403e-04  -1.4807498287605365e-04  1.3206296365807672e-02  -6.8710044864037437e-09  -1.9704961045430432e-04  1.5389655319760442e-04  1.9543451441447086e-10  -4.3077829528510865e-05  5.3698758029477956e-08  1.5462886479544094e-03  3.1383055327848419e-04  1.5111461395586807e-03  -7.9136287366678229e-02  -2.7452783696188749e-08  3.1381115311241315e-04  -1.5111590203081083e-03  -1.4480240697170417e-08  -1.5463321118291749e-03  1.0279630623048045e-07  -1.1935560249872322e-03  -6.1615112359788757e-04  -1.7857782183308220e-03  -1.6446767870904849e-01  -5.0387394533879136e-08  -6.1608915303656172e-04  1.7855051468669194e-03  7.7132383342327100e-09  1.1934763813874340e-03  7.4918589857362609e-08  1.2206715965432820e-03  2.0890975437935891e-04  9.9629258844765234e-04  -1.7207537300144826e-01  3.8870783307197844e-08  2.0884256364020684e-04  -9.9610083210062601e-04  -7.7258259672568581e-08  -1.2206168654194233e-03
9.2000000000010203e+01  -2.4462544883975021e-10  -4.4858220582563198e-05  -6.2730655387373214e-05  -1.0695017478603192e-04  -6.4515901709662829e-02  1.0778625450371478e-08  -5.2832863948199302e-05  9.7066517266893010e-05  -1.3112757568231411e-09  4.4881412166383048e-05  -1.6475471469331286e-08  1.3613561977306060e-03  2.0537044637449723e-04  1.1604458207614566e-03  -1.0064574014278942e-02  6.1084595537143674e-08  2.0549202923843304e-04  -1.1604253248039913e-03  5.1467008035827677e-08  -1.3614089839728237e-03  -1.3047708500484381e-07  2.3184599307474458e-03  -4.9039095153797520e-04  1.3077113418772963e-03  7.4857026073734026e-02  1.0102136711358169e-07  -4.9018018389732716e-04  -1.3075147570953136e-03  -2.0885287581553946e-07  -2.3183499284267278e-03  -2.9148625915573538e-07  5.1302441891776344e-03  -4.0155056336240141e-04  2.7409142078435962e-03  9.2371643943502668e-02  7.9084516654414228e-08  -4.0169595258214921e-04  -2.7409972856941942e-03  -2.1430795777451056e-07  -5.1301628099403836e-03
9.3000000000010701e+01  -8.1154472898214289e-09  4.1528909552909402e-05  1.8638509319296453e-04  2.2759800518426353e-04  2.2516451367656679e-02  -3.9501377936649478e-09  1.2810402757503205e-05  -5.4045773605560703e-05  1.2086868021013720e-08  -4.1545837923242066e-05  -8.8938276049023786e-08  -3.1860377478945602e-03  -5.3567118075497321e-04  -2.9022223212437654e-03  -5.0512825477690732e-02  -1.7354547679569038e-09  -5.3573114402822534e-04  2.9022385147218469e-03  -1.5519421113550836e-07  3.1860948054260683e-03  -2.0786099356020595e-07  2.7207858600097201e-04  1.0360579696852557e-03  1.1734122782552712e-03  -1.7711532199249996e-01  -1.0494804336506902e-07  1.0358167653541173e-03  -1.1733808699675968e-03  4.0196225552281394e-07  -2.7226526509866475e-04  2.4743551095894465e-07  5.5194265750678397e-03  -6.7249668183183824e-05  4.7596234111261480e-03  1.6315557626476498e-01  -4.0617431612305528e-07  -6.7135285117297258e-05  -4.7596616883741191e-03  2.4423882831010369e-07  -5.5195237873975596e-03
9.4000000000011198e+01  4.3228607492600989e-09  1.4449653631482710e-05  -1.1849153180424566e-04  -1.0413703999937870e-04  -4.0942079653750865e-02  -1.3426500226172770e-08  -1.7765641041018581e-04  1.6331957566271957e-04  -2.4421357570629529e-08  -1.4457591009319989e-05  5.6620822265768159e-08  -1.8472518633753509e-03  -6.2340889246672128e-04  -1.9892413361140551e-03  -1.0186072810809486e-01  -1.0354452388279360e-07  -6.2348712395631834e-04  1.9891991590507189e-03  2.4544005076920462e-07  1.8472892740026910e-03  1.4438137745088468e-07  -3.3993338292579878e-03  2.3967660751819095e-04  -1.8531003474755092e-03  2.8108571939054905e-01  7.6656370479050032e-08  2.3984812188299472e-04  1.8529187279222245e-03  -1.4224814508064380e-07  3.3995809142279530e-03  -1.3616417325644816e-07  4.4837914776699140e-04  1.5651684964516281e-04  -7.6939006503775427e-04  -2.3203798542773160e-01  3.6099316100114231e-07  1.5675524302767623e-04  7.6920610574642977e-04  4.9996730012406461e-09  -4.4819845532071307e-04
9.5000000000011696e+01  -7.5426382258138640e-09  1.5172546566277688e-05  -2.4158526044038483e-04  -2.2671383259692686e-04  -5.0897940732881550e-02  2.8248491264383372e-08  -1.4487279757549484e-04  1.2997326605431551e-04  -5.5287895946408318e-09  -1.5160317386740223e-05  1.3329713573122281e-07  1.6034082814590706e-03  -1.4177052372516777e-04  1.0006362049893487e-03  -1.4145315110058931e-01  -2.4633778542083374e-08  -1.4147485319526904e-04  -1.0007407133981482e-03  -2.7728586149781686e-07  -1.6035095573379836e-03  -1.0132615162586792e-07  -2.0786699055478763e-03  -4.0575709328143539e-04  -1.2832086484308534e-03  -1.0218416494825110e-01  1.2832474799326322e-07  -4.0609197474822856e-04  1.2835255439987393e-03  -7.0700053740161640e-09  2.0786332916813061e-03  -3.5677422204929991e-07  9.6689208210068624e-03  -2.1110772451194773e-04  7.6902307456511295e-03  -6.2812767928262347e-02  -1.2696773127763173e-07  -2.1076215245624964e-04  -7.6904660864258526e-03  2.9328323359023174e-07  -9.6689787898282982e-03
9.6000000000012193e+01  1.7778292481774307e-08  -1.0750028193193766e-04  -9.2751314649237607e-06  -1.1615381836849069e-04  5.9684627660552693e-02  -9.6908121292676140e-09  1.2116825156545379e-04  -1.4302409928699112e-05  3.8296039262537793e-08  1.0749021489169542e-04  -1.1830026210759607e-07  6.4028387132315594e-04  -2.2402465056943401e-04  -6.4012124208083851e-05  1.4594357781270886e-01  4.2765914683872861e-08  -2.2459894915047139e-04  6.4373983000946038e-05  1.0411187380982410e-07  -6.4024890653558775e-04  2.4906264240189155e-07  -5.1402786348218200e-03  -3.0042362060887768e-04  -3.9667136082485758e-03  -2.0378047205112931e-01  -1.5339700238698904e-07  -3.0012194141891584e-04  3.9667992178408253e-03  1.8864125085226039e-08  5.1402788663424907e-03  8.2290786881401205e-07  8.2774993896066195e-04  1.6635357803422557e-04  2.6971402488301465e-04  1.1547152577406022e-01  -8.3104596670686027e-08  1.6601784783025643e-04  -2.6958318538580122e-04  -4.3953401843913916e-08  -8.2758768615975680e-04
9.7000000000012705e+01  6.4456717500764926e-09  9.8744434129417042e-05  -8.4061946090458340e-04  -7.4227405412128895e-04  -3.0454868273922353e-02  -1.2511483620241282e-09  -7.6276338685802593e-04  6.6446758806254123e-04  -1.2202749110957491e-08  -9.8748244870861283e-05  -6.6936071357502422e-08  2.0755252145149955e-03  1.3385849948259808e-03  2.7957344692323177e-03  5.0759837379440918e-02  1.3629258462387371e-07  1.3389783152728074e-03  -2.7957027941772732e-03  -3.0911496131698030e-08  -2.0755595878622587e-03  -4.1870016156464689e-07  -5.9114225450346706e-03  2.7987495530622735e-04  -4.6126175031799711e-03  2.6246784329733019e-01  4.0105857547099652e-08  2.7957280115499766e-04  4.6118953363937093e-03  2.7871918437864723e-07  5.9110965380050375e-03  -7.2819511450858932e-07  1.1090286810643477e-02  -1.4244454363561950e-03  4.8521853053125046e-03  -3.6500846093474731e-01  6.6717130280569310e-08  -1.4256557731632967e-03  -4.8521008826508472e-03  -5.6069957755685686e-07  -1.1090717890968362e-02
9.8000000000013202e+01  -4.0059103472692697e-08  1.1590734938046607e-04  8.5560557032292957e-04  9.7000162264029507e-04  -7.4127966829599018e-02  -3.0542359635322980e-09  6.0828657751303250e-04  -7.2276244533910202e-04  -2.7674240550777460e-08  -1.1591320912970589e-04  -5.9971050120401138e-08  2.2549737937672910e-03  2.7413682398213244e-03  4.3701636584080432e-03  -6.1879371166917135e-02  1.2928562539777051e-07  2.7415577050450353e-03  -4.3704459520940500e-03  4.0168713823147457e-08  -2.2551933655336966e-03  3.1363620910989977e-08  1.3946955761171187e-03  3.9779334861863767e-04  8.9427524438753141e-04  3.5707981671785671e-01  -1.0378916899653114e-07  3.9826895484413899e-04  -8.9394511215726757e-04  -1.1605982767388990e-07  -1.3941108975239680e-03  -1.4630456868493591e-07  3.4454955159275269e-04  7.6292424897164593e-04  2.2337537531691501e-03  -8.7085230807202388e-02  1.2480760897562665e-08  7.6337971648603544e-04  -2.2329874995836536e-03  4.3670518875619678e-07  -3.4400356085669697e-04
9.9000000000013699e+01  -9.8448955350086852e-09  2.3367985920046275e-05  -3.4227220783690190e-04  -3.1984211604110064e-04  -4.7860905021522765e-02  7.1939540120054182e-09  -2.6850466379612747e-04  2.4622592221206234e-04  2.6764500989284012e-08  -2.3362118463660815e-05  2.6226695117706470e-07  2.4541325328528308e-03  2.9104570836423699e-03  5.0395847395028311e-03  7.3471676738682573e-02  -1.4629619285086697e-07  2.9102067863497677e-03  -5.0393197819707976e-03  -8.9736864970139063e-08  -2.4536402726038319e-03  3.5249850404932976e-07  1.1926797084022614e-03  1.4734946517017984e-04  1.0957541249036347e-03  2.4508229388071492e-01  1.4204044501268151e-07  1.4731442722350427e-04  -1.0956645717157326e-03  -5.9126014384509579e-07  -1.1927533200307445e-03  -5.2653754046105311e-08  -1.7345024000648829e-02  1.9261724158313419e-03  -1.2577677307481019e-02  -2.1069118316826996e-01  -1.3240037174152945e-07  1.9274202828887829e-03  1.2576484402710919e-02  6.2191042590122935e-09  1.7344743672436817e-02
1.0000000000001400e+02  5.6900586506868177e-08  3.4087335150373367e-04  2.6417011658996608e-04  6.0282385828685939e-04  7.0799741110558742e-02  6.5721456122863793e-09  -8.8018128907889690e-05  -2.5077616085109636e-04  -2.8827603705493637e-08  -3.4084845797531955e-04  2.0583388151618991e-08  4.4854023004097989e-03  6.6570355220944648e-04  4.6302359844599232e-03  1.5501465750609475e-01  -2.6400800337827036e-07  6.6588096865078078e-04  -4.6307861274041224e-03  1.6089960836610842e-07  -4.4853861517240431e-03  2.1732625699236051e-07  -4.2032269544264684e-03  5.0947903679228620e-04  -2.3391489716184342e-03  -8.6059213911997154e-02  2.1594524465434241e-07  5.0903737011097697e-04  2.3395086562151704e-03  6.7584935606849368e-07  4.2031139152551170e-03  6.8560553046374757e-07  8.4516657046328800e-04  -7.8257972923241148e-04  1.9424209753262584e-04  -2.1535837935867769e-01  3.3004909047039573e-07  -7.8344676525685878e-04  -1.9465940617677727e-04  -4.6126074158611104e-07  -8.4452479653437799e-04
