#       time                step          core0_grid          core1_grid       midpoint_grid       cells_shifted      odometer_cells     odometer_length       midpoint_true
 576.8000000    5.7680000000e+04    4.2010707860e+01    2.4841241127e+01    3.3425974494e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5425974494e+01
 577.0000000    5.7700000000e+04    4.2029820851e+01    2.4851761447e+01    3.3440791149e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5440791149e+01
 577.2000000    5.7720000000e+04    4.2048718406e+01    2.4862230972e+01    3.3455474689e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5455474689e+01
 577.4000000    5.7740000000e+04    4.2068125671e+01    2.4872542797e+01    3.3470334234e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5470334234e+01
 577.6000000    5.7760000000e+04    4.2087635230e+01    2.4882899379e+01    3.3485267305e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5485267305e+01
 577.8000000    5.7780000000e+04    4.2106562552e+01    2.4893348475e+01    3.3499955513e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5499955513e+01
 578.0000000    5.7800000000e+04    4.2125876137e+01    2.4903610827e+01    3.3514743482e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5514743482e+01
 578.2000000    5.7820000000e+04    4.2145166801e+01    2.4913872513e+01    3.3529519657e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5529519657e+01
 578.4000000    5.7840000000e+04    4.2164466883e+01    2.4924413588e+01    3.3544440235e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5544440235e+01
 578.6000000    5.7860000000e+04    4.2183783609e+01    2.4934950555e+01    3.3559367082e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5559367082e+01
 578.8000000    5.7880000000e+04    4.2203349248e+01    2.4945373372e+01    3.3574361310e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5574361310e+01
 579.0000000    5.7900000000e+04    4.2222375059e+01    2.4955634391e+01    3.3589004725e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5589004725e+01
 579.2000000    5.7920000000e+04    4.2241920421e+01    2.4966001188e+01    3.3603960804e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5603960804e+01
 579.4000000    5.7940000000e+04    4.2261194977e+01    2.4976264130e+01    3.3618729554e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5618729554e+01
 579.6000000    5.7960000000e+04    4.2280467994e+01    2.4986929288e+01    3.3633698641e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5633698641e+01
 579.8000000    5.7980000000e+04    4.2299955575e+01    2.4997820758e+01    3.3648888167e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5648888167e+01
 580.0000000    5.8000000000e+04    4.2319260372e+01    2.5008642143e+01    3.3663951258e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5663951258e+01
 580.2000000    5.8020000000e+04    4.2338607382e+01    2.5019579946e+01    3.3679093664e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5679093664e+01
 580.4000000    5.8040000000e+04    4.2357957021e+01    2.5030046552e+01    3.3694001787e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5694001787e+01
 580.6000000    5.8060000000e+04    4.2377508305e+01    2.5040305167e+01    3.3708906736e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5708906736e+01
 580.8000000    5.8080000000e+04    4.2396560959e+01    2.5050675651e+01    3.3723618305e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5723618305e+01
 581.0000000    5.8100000000e+04    4.2415777824e+01    2.5060934977e+01    3.3738356400e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5738356400e+01
 581.2000000    5.8120000000e+04    4.2435594138e+01    2.5071350413e+01    3.3753472275e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5753472275e+01
 581.4000000    5.8140000000e+04    4.2454790939e+01    2.5081702257e+01    3.3768246598e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5768246598e+01
 581.6000000    5.8160000000e+04    4.2473939801e+01    2.5092415109e+01    3.3783177455e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5783177455e+01
 581.8000000    5.8180000000e+04    4.2493256445e+01    2.5102664905e+01    3.3797960675e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5797960675e+01
 582.0000000    5.8200000000e+04    4.2512507088e+01    2.5112913916e+01    3.3812710502e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5812710502e+01
 582.2000000    5.8220000000e+04    4.2531704709e+01    2.5123458231e+01    3.3827581470e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5827581470e+01
 582.4000000    5.8240000000e+04    4.2551005757e+01    2.5133701079e+01    3.3842353418e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5842353418e+01
 582.6000000    5.8260000000e+04    4.2570837106e+01    2.5144150910e+01    3.3857494008e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5857494008e+01
 582.8000000    5.8280000000e+04    4.2590109889e+01    2.5154625663e+01    3.3872367776e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5872367776e+01
 583.0000000    5.8300000000e+04    4.2609178279e+01    2.5165029139e+01    3.3887103709e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5887103709e+01
 583.2000000    5.8320000000e+04    4.2628722246e+01    2.5175283300e+01    3.3902002773e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5902002773e+01
 583.4000000    5.8340000000e+04    4.2648284715e+01    2.5185606611e+01    3.3916945663e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5916945663e+01
 583.6000000    5.8360000000e+04    4.2667623800e+01    2.5196466825e+01    3.3932045312e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5932045312e+01
 583.8000000    5.8380000000e+04    4.2687022938e+01    2.5206715663e+01    3.3946869300e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5946869300e+01
 584.0000000    5.8400000000e+04    4.2706747937e+01    2.5217050640e+01    3.3961899289e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5961899289e+01
 584.2000000    5.8420000000e+04    4.2725866306e+01    2.5227685762e+01    3.3976776034e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5976776034e+01
 584.4000000    5.8440000000e+04    4.2745559411e+01    2.5237928152e+01    3.3991743781e+01    0.0000000000e+00    4.4000000000e+01    2.2000000000e+01    5.5991743781e+01
 584.6000000    5.8460000000e+04    4.0765256909e+01    2.3248169263e+01    3.2006713086e+01    4.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6006713086e+01
 584.8000000    5.8480000000e+04    4.0784392504e+01    2.3258409040e+01    3.2021400772e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6021400772e+01
 585.0000000    5.8500000000e+04    4.0803916593e+01    2.3268647436e+01    3.2036282014e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6036282014e+01
 585.2000000    5.8520000000e+04    4.0823589057e+01    2.3278884395e+01    3.2051236726e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6051236726e+01
 585.4000000    5.8540000000e+04    4.0842911093e+01    2.3289514234e+01    3.2066212663e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6066212663e+01
 585.6000000    5.8560000000e+04    4.0862343991e+01    2.3299839593e+01    3.2081091792e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6081091792e+01
 585.8000000    5.8580000000e+04    4.0882004559e+01    2.3310075771e+01    3.2096040165e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6096040165e+01
 586.0000000    5.8600000000e+04    4.0901544446e+01    2.3320801147e+01    3.2111172797e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6111172797e+01
 586.2000000    5.8620000000e+04    4.0921053689e+01    2.3331234809e+01    3.2126144249e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6126144249e+01
 586.4000000    5.8640000000e+04    4.0940577921e+01    2.3341479496e+01    3.2141028708e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6141028708e+01
 586.6000000    5.8660000000e+04    4.0960179346e+01    2.3351919534e+01    3.2156049440e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6156049440e+01
 586.8000000    5.8680000000e+04    4.0979496882e+01    2.3362147774e+01    3.2170822328e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6170822328e+01
 587.0000000    5.8700000000e+04    4.0998806943e+01    2.3372547417e+01    3.2185677180e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6185677180e+01
 587.2000000    5.8720000000e+04    4.1018191771e+01    2.3383159129e+01    3.2200675450e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6200675450e+01
 587.4000000    5.8740000000e+04    4.1037445215e+01    2.3393376650e+01    3.2215410932e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6215410932e+01
 587.6000000    5.8760000000e+04    4.1057329170e+01    2.3403870540e+01    3.2230599855e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6230599855e+01
 587.8000000    5.8780000000e+04    4.1076678021e+01    2.3414194872e+01    3.2245436447e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6245436447e+01
 588.0000000    5.8800000000e+04    4.1096177479e+01    2.3424655705e+01    3.2260416592e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6260416592e+01
 588.2000000    5.8820000000e+04    4.1115972729e+01    2.3434874614e+01    3.2275423672e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6275423672e+01
 588.4000000    5.8840000000e+04    4.1135535760e+01    2.3445366401e+01    3.2290451080e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6290451080e+01
 588.6000000    5.8860000000e+04    4.1155048795e+01    2.3455743499e+01    3.2305396147e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6305396147e+01
 588.8000000    5.8880000000e+04    4.1174663494e+01    2.3465974212e+01    3.2320318853e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6320318853e+01
 589.0000000    5.8900000000e+04    4.1194125040e+01    2.3476334892e+01    3.2335229966e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6335229966e+01
 589.2000000    5.8920000000e+04    4.1213866993e+01    2.3486788534e+01    3.2350327763e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6350327763e+01
 589.4000000    5.8940000000e+04    4.1233518322e+01    2.3497318238e+01    3.2365418280e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6365418280e+01
 589.6000000    5.8960000000e+04    4.1253174686e+01    2.3508311934e+01    3.2380743310e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6380743310e+01
 589.8000000    5.8980000000e+04    4.1272678439e+01    2.3518840415e+01    3.2395759427e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6395759427e+01
 590.0000000    5.9000000000e+04    4.1292606573e+01    2.3529249151e+01    3.2410927862e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6410927862e+01
 590.2000000    5.9020000000e+04    4.1311919174e+01    2.3539493076e+01    3.2425706125e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6425706125e+01
 590.4000000    5.9040000000e+04    4.1331777943e+01    2.3549866864e+01    3.2440822404e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6440822404e+01
 590.6000000    5.9060000000e+04    4.1351216769e+01    2.3560169316e+01    3.2455693042e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6455693042e+01
 590.8000000    5.9080000000e+04    4.1370667106e+01    2.3570712174e+01    3.2470689640e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6470689640e+01
 591.0000000    5.9100000000e+04    4.1390667447e+01    2.3580912546e+01    3.2485789996e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6485789996e+01
 591.2000000    5.9120000000e+04    4.1410483225e+01    2.3591378799e+01    3.2500931012e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6500931012e+01
 591.4000000    5.9140000000e+04    4.1429895039e+01    2.3601573423e+01    3.2515734231e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6515734231e+01
 591.6000000    5.9160000000e+04    4.1449385664e+01    2.3611977523e+01    3.2530681594e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6530681594e+01
 591.8000000    5.9180000000e+04    4.1469335823e+01    2.3622514349e+01    3.2545925086e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6545925086e+01
 592.0000000    5.9200000000e+04    4.1488860153e+01    2.3632882478e+01    3.2560871316e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6560871316e+01
 592.2000000    5.9220000000e+04    4.1508192918e+01    2.3643376934e+01    3.2575784926e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6575784926e+01
 592.4000000    5.9240000000e+04    4.1527726215e+01    2.3653606388e+01    3.2590666302e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6590666302e+01
 592.6000000    5.9260000000e+04    4.1547714075e+01    2.3663922450e+01    3.2605818263e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6605818263e+01
 592.8000000    5.9280000000e+04    4.1567245136e+01    2.3674114589e+01    3.2620679863e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6620679863e+01
 593.0000000    5.9300000000e+04    4.1587011515e+01    2.3684506443e+01    3.2635758979e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6635758979e+01
 593.2000000    5.9320000000e+04    4.1606876552e+01    2.3694849088e+01    3.2650862820e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6650862820e+01
 593.4000000    5.9340000000e+04    4.1626682726e+01    2.3705204657e+01    3.2665943692e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6665943692e+01
 593.6000000    5.9360000000e+04    4.1646224049e+01    2.3715679160e+01    3.2680951604e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6680951604e+01
 593.8000000    5.9380000000e+04    4.1665858195e+01    2.3725891498e+01    3.2695874847e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6695874847e+01
 594.0000000    5.9400000000e+04    4.1685692523e+01    2.3736077113e+01    3.2710884818e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6710884818e+01
 594.2000000    5.9420000000e+04    4.1705318974e+01    2.3746427601e+01    3.2725873288e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6725873288e+01
 594.4000000    5.9440000000e+04    4.1725453240e+01    2.3756845920e+01    3.2741149580e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6741149580e+01
 594.6000000    5.9460000000e+04    4.1745073732e+01    2.3767193249e+01    3.2756133491e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6756133491e+01
 594.8000000    5.9480000000e+04    4.1764698969e+01    2.3777373961e+01    3.2771036465e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6771036465e+01
 595.0000000    5.9500000000e+04    4.1784853818e+01    2.3787553072e+01    3.2786203445e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6786203445e+01
 595.2000000    5.9520000000e+04    4.1804497578e+01    2.3798047849e+01    3.2801272713e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6801272713e+01
 595.4000000    5.9540000000e+04    4.1824296093e+01    2.3808336603e+01    3.2816316348e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6816316348e+01
 595.6000000    5.9560000000e+04    4.1843976112e+01    2.3818693854e+01    3.2831334983e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6831334983e+01
 595.8000000    5.9580000000e+04    4.1863503671e+01    2.3828900068e+01    3.2846201870e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6846201870e+01
 596.0000000    5.9600000000e+04    4.1883300344e+01    2.3839272044e+01    3.2861286194e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6861286194e+01
 596.2000000    5.9620000000e+04    4.1903872411e+01    2.3849509376e+01    3.2876690893e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6876690893e+01
 596.4000000    5.9640000000e+04    4.1923409471e+01    2.3860013356e+01    3.2891711414e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6891711414e+01
 596.6000000    5.9660000000e+04    4.1943001025e+01    2.3870186950e+01    3.2906593987e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6906593987e+01
 596.8000000    5.9680000000e+04    4.1962709894e+01    2.3880782759e+01    3.2921746326e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6921746326e+01
 597.0000000    5.9700000000e+04    4.1982759305e+01    2.3891128872e+01    3.2936944088e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6936944088e+01
 597.2000000    5.9720000000e+04    4.2002236721e+01    2.3901604484e+01    3.2951920603e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6951920603e+01
 597.4000000    5.9740000000e+04    4.2021718766e+01    2.3911882700e+01    3.2966800733e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6966800733e+01
 597.6000000    5.9760000000e+04    4.2042024183e+01    2.3922047471e+01    3.2982035827e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6982035827e+01
 597.8000000    5.9780000000e+04    4.2061603434e+01    2.3932385721e+01    3.2996994578e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.6996994578e+01
 598.0000000    5.9800000000e+04    4.2081230637e+01    2.3942695879e+01    3.3011963258e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7011963258e+01
 598.2000000    5.9820000000e+04    4.2101503705e+01    2.3953037431e+01    3.3027270568e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7027270568e+01
 598.4000000    5.9840000000e+04    4.2121723010e+01    2.3963608128e+01    3.3042665569e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7042665569e+01
 598.6000000    5.9860000000e+04    4.2141351530e+01    2.3974080299e+01    3.3057715914e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7057715914e+01
 598.8000000    5.9880000000e+04    4.2161110989e+01    2.3984426548e+01    3.3072768769e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7072768769e+01
 599.0000000    5.9900000000e+04    4.2180978408e+01    2.3994802618e+01    3.3087890513e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7087890513e+01
 599.2000000    5.9920000000e+04    4.2200709247e+01    2.4004977461e+01    3.3102843354e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7102843354e+01
 599.4000000    5.9940000000e+04    4.2220494849e+01    2.4015150866e+01    3.3117822857e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7117822857e+01
 599.6000000    5.9960000000e+04    4.2240748723e+01    2.4025700428e+01    3.3133224575e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7133224575e+01
 599.8000000    5.9980000000e+04    4.2260500215e+01    2.4036171196e+01    3.3148335706e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7148335706e+01
 600.0000000    6.0000000000e+04    4.2280637691e+01    2.4046731531e+01    3.3163684611e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7163684611e+01
 600.2000000    6.0020000000e+04    4.2300527972e+01    2.4056992012e+01    3.3178759992e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7178759992e+01
 600.4000000    6.0040000000e+04    4.2320286974e+01    2.4067257323e+01    3.3193772148e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7193772148e+01
 600.6000000    6.0060000000e+04    4.2340210379e+01    2.4077513595e+01    3.3208861987e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7208861987e+01
 600.8000000    6.0080000000e+04    4.2359955212e+01    2.4087836787e+01    3.3223896000e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7223896000e+01
 601.0000000    6.0100000000e+04    4.2379825802e+01    2.4097983125e+01    3.3238904464e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7238904464e+01
 601.2000000    6.0120000000e+04    4.2400278126e+01    2.4108329056e+01    3.3254303591e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7254303591e+01
 601.4000000    6.0140000000e+04    4.2420406797e+01    2.4118814554e+01    3.3269610675e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7269610675e+01
 601.6000000    6.0160000000e+04    4.2440081121e+01    2.4129211601e+01    3.3284646361e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7284646361e+01
 601.8000000    6.0180000000e+04    4.2459888546e+01    2.4139762314e+01    3.3299825430e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7299825430e+01
 602.0000000    6.0200000000e+04    4.2480084989e+01    2.4149909691e+01    3.3314997340e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7314997340e+01
 602.2000000    6.0220000000e+04    4.2499706852e+01    2.4160240486e+01    3.3329973669e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7329973669e+01
 602.4000000    6.0240000000e+04    4.2519810740e+01    2.4170678942e+01    3.3345244841e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7345244841e+01
 602.6000000    6.0260000000e+04    4.2539754268e+01    2.4180908995e+01    3.3360331631e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7360331631e+01
 602.8000000    6.0280000000e+04    4.2559392291e+01    2.4191053754e+01    3.3375223023e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7375223023e+01
 603.0000000    6.0300000000e+04    4.2579318657e+01    2.4201196515e+01    3.3390257586e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7390257586e+01
 603.2000000    6.0320000000e+04    4.2599616014e+01    2.4211428087e+01    3.3405522050e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7405522050e+01
 603.4000000    6.0340000000e+04    4.2619766126e+01    2.4221566973e+01    3.3420666549e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7420666549e+01
 603.6000000    6.0360000000e+04    4.2639871320e+01    2.4232216524e+01    3.3436043922e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7436043922e+01
 603.8000000    6.0380000000e+04    4.2659892617e+01    2.4242342959e+01    3.3451117788e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7451117788e+01
 604.0000000    6.0400000000e+04    4.2679598636e+01    2.4252637999e+01    3.3466118318e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7466118318e+01
 604.2000000    6.0420000000e+04    4.2699659669e+01    2.4262890212e+01    3.3481274941e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7481274941e+01
 604.4000000    6.0440000000e+04    4.2719491354e+01    2.4273053047e+01    3.3496272201e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7496272201e+01
 604.6000000    6.0460000000e+04    4.2739602945e+01    2.4283729969e+01    3.3511666457e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7511666457e+01
 604.8000000    6.0480000000e+04    4.2760046708e+01    2.4293913917e+01    3.3526980313e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7526980313e+01
 605.0000000    6.0500000000e+04    4.2780017973e+01    2.4304038864e+01    3.3542028418e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7542028418e+01
 605.2000000    6.0520000000e+04    4.2800177746e+01    2.4314161649e+01    3.3557169698e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7557169698e+01
 605.4000000    6.0540000000e+04    4.2819914273e+01    2.4324282065e+01    3.3572098169e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7572098169e+01
 605.6000000    6.0560000000e+04    4.2839655427e+01    2.4334399911e+01    3.3587027669e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7587027669e+01
 605.8000000    6.0580000000e+04    4.2859865398e+01    2.4344785319e+01    3.3602325359e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7602325359e+01
 606.0000000    6.0600000000e+04    4.2879964925e+01    2.4355224684e+01    3.3617594804e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7617594804e+01
 606.2000000    6.0620000000e+04    4.2900280647e+01    2.4365643079e+01    3.3632961863e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7632961863e+01
 606.4000000    6.0640000000e+04    4.2920827701e+01    2.4375753234e+01    3.3648290467e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7648290467e+01
 606.6000000    6.0660000000e+04    4.2940564902e+01    2.4386144594e+01    3.3663354748e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7663354748e+01
 606.8000000    6.0680000000e+04    4.2960527260e+01    2.4396501129e+01    3.3678514195e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7678514195e+01
 607.0000000    6.0700000000e+04    4.2980390329e+01    2.4406764914e+01    3.3693577622e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7693577622e+01
 607.2000000    6.0720000000e+04    4.3000655377e+01    2.4417141359e+01    3.3708898368e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7708898368e+01
 607.4000000    6.0740000000e+04    4.3020981649e+01    2.4427446247e+01    3.3724213948e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7724213948e+01
 607.6000000    6.0760000000e+04    4.3040752875e+01    2.4437538520e+01    3.3739145697e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7739145697e+01
 607.8000000    6.0780000000e+04    4.3060724478e+01    2.4447780513e+01    3.3754252495e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7754252495e+01
 608.0000000    6.0800000000e+04    4.3081001947e+01    2.4458204184e+01    3.3769603066e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7769603066e+01
 608.2000000    6.0820000000e+04    4.3101289383e+01    2.4468483845e+01    3.3784886614e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7784886614e+01
 608.4000000    6.0840000000e+04    4.3121637272e+01    2.4479168112e+01    3.3800402692e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7800402692e+01
 608.6000000    6.0860000000e+04    4.3141998393e+01    2.4489267489e+01    3.3815632941e+01    0.0000000000e+00    4.8000000000e+01    2.4000000000e+01    5.7815632941e+01
